,Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split,Money Out,Money In
8966,,2020-09-18,,,,,Tips,9.66,GDP,9.66,GDP,,,,,,,
8967,,2020-09-18,,,,,Tips,43.98,GDP,43.98,GDP,,,,,,,
8968,,2020-09-18,,,,,Sales,29.91,GDP,29.91,GDP,,,,,,,
8969,,2020-09-18,,,,,Tips,13,GDP,13,GDP,,,,,,,
8970,,2020-09-18,,,,,Sales,34,GDP,34,GDP,,,,,,,
8971,,2020-09-18,,,,,Sales,19.52,GDP,19.52,GDP,,,,,,,
8972,,2020-09-18,,,,,Sales,43.2,GDP,43.2,GDP,,,,,,,
8973,,2020-09-18,,,,,Sales,14.83,GDP,14.83,GDP,,,,,,,
8974,,2020-09-18,,,,,Sales,25.51,GDP,25.51,GDP,,,,,,,
8975,,2020-09-18,,,,,Tips,40.22,GDP,40.22,GDP,,,,,,,
8976,,2020-09-18,,,,,Sales,44.76,GDP,44.76,GDP,,,,,,,
8977,,2020-09-18,,,,,Sales,30.35,GDP,30.35,GDP,,,,,,,
8978,,2020-09-18,,,,,Sales,45.81,GDP,45.81,GDP,,,,,,,
8979,,2020-09-18,,,,,Sales,13.22,GDP,13.22,GDP,,,,,,,
8980,,2020-09-18,,,,,Sales,15,GDP,15,GDP,,,,,,,
8981,,2020-09-18,,,,,Sales,21.65,GDP,21.65,GDP,,,,,,,
8982,,2020-09-18,,,,,Sales,8.55,GDP,8.55,GDP,,,,,,,
8983,,2020-09-18,,,,,Sales,22.54,GDP,22.54,GDP,,,,,,,
8984,,2020-09-18,,,,,Sales,16.72,GDP,16.72,GDP,,,,,,,
8985,,2020-09-18,,,,,Labor & Benefits Cost,-335.86,GDP,-335.86,GDP,,,,,,,
8986,,2020-09-18,,,,,Sales,38.58,GDP,38.58,GDP,,,,,,,
8987,,2020-09-18,,,,,Sales,48.29,GDP,48.29,GDP,,,,,,,
8988,,2020-09-18,,,,,Sales,42.26,GDP,42.26,GDP,,,,,,,
8989,,2020-09-18,,,,,Sales,44.35,GDP,44.35,GDP,,,,,,,
8990,,2020-09-18,,,,,Sales,51.73,GDP,51.73,GDP,,,,,,,
8991,,2020-09-18,,,,,Sales,40.62,GDP,40.62,GDP,,,,,,,
8992,,2020-09-18,,,,,Sales,23.41,GDP,23.41,GDP,,,,,,,
8993,,2020-09-18,,,,,Sales,20.95,GDP,20.95,GDP,,,,,,,
8994,,2020-09-18,,,,,Sales,11.23,GDP,11.23,GDP,,,,,,,
8995,,2020-09-18,,,,,Sales,24.47,GDP,24.47,GDP,,,,,,,
8996,,2020-09-18,,,,,Sales,24.58,GDP,24.58,GDP,,,,,,,
8997,,2020-09-18,,,,,Sales,17.69,GDP,17.69,GDP,,,,,,,
8998,,2020-09-18,,,,,Sales,8.07,GDP,8.07,GDP,,,,,,,
8999,,2020-09-18,,,,,Sales,49.23,GDP,49.23,GDP,,,,,,,
9000,,2020-09-18,,,,,Sales,24.65,GDP,24.65,GDP,,,,,,,
9001,,2020-09-18,,,,,Sales,40.72,GDP,40.72,GDP,,,,,,,
9002,,2020-09-18,,,,,Sales,10.82,GDP,10.82,GDP,,,,,,,
9003,,2020-09-18,,,,,Sales,45.35,GDP,45.35,GDP,,,,,,,
9004,,2020-09-19,,,,,Sales,46.81,GDP,46.81,GDP,,,,,,,
9005,,2020-09-19,,,,,Labor & Benefits Cost,-300.7,GDP,-300.7,GDP,,,,,,,
9006,,2020-09-19,,,,,Sales,19.71,GDP,19.71,GDP,,,,,,,
9007,,2020-09-19,,,,,Sales,52.38,GDP,52.38,GDP,,,,,,,
9008,,2020-09-19,,,,,Sales,38,GDP,38,GDP,,,,,,,
9009,,2020-09-19,,,,,Tips,47.34,GDP,47.34,GDP,,,,,,,
9010,,2020-09-19,,,,,Sales,30.21,GDP,30.21,GDP,,,,,,,
9011,,2020-09-19,,,,,Sales,36.03,GDP,36.03,GDP,,,,,,,
9012,,2020-09-19,,,,,Tips,35.83,GDP,35.83,GDP,,,,,,,
9013,,2020-09-19,,,,,Tips,38.3,GDP,38.3,GDP,,,,,,,
9014,,2020-09-19,,,,,Tips,16.22,GDP,16.22,GDP,,,,,,,
9015,,2020-09-19,,,,,Sales,48.83,GDP,48.83,GDP,,,,,,,
9016,,2020-09-19,,,,,Sales,28.44,GDP,28.44,GDP,,,,,,,
9017,,2020-09-19,,,,,Sales,45.96,GDP,45.96,GDP,,,,,,,
9018,,2020-09-19,,,,,Sales,21.02,GDP,21.02,GDP,,,,,,,
9019,,2020-09-19,,,,,Sales,22.97,GDP,22.97,GDP,,,,,,,
9020,,2020-09-19,,,,,Sales,34.45,GDP,34.45,GDP,,,,,,,
9021,,2020-09-19,,,,,Sales,21.46,GDP,21.46,GDP,,,,,,,
9022,,2020-09-19,,,,,Sales,11.96,GDP,11.96,GDP,,,,,,,
9023,,2020-09-19,,,,,Sales,46.91,GDP,46.91,GDP,,,,,,,
9024,,2020-09-19,,,,,Sales,26.93,GDP,26.93,GDP,,,,,,,
9025,,2020-09-19,,,,,Rent and Utilities,-352.83,GDP,-352.83,GDP,,,,,,,
9026,,2020-09-19,,,,,Sales,41.8,GDP,41.8,GDP,,,,,,,
9027,,2020-09-19,,,,,Sales,43.29,GDP,43.29,GDP,,,,,,,
9028,,2020-09-19,,,,,Sales,48.32,GDP,48.32,GDP,,,,,,,
9029,,2020-09-19,,,,,Sales,20.35,GDP,20.35,GDP,,,,,,,
9030,,2020-09-19,,,,,Sales,17.15,GDP,17.15,GDP,,,,,,,
9031,,2020-09-20,,,,,Sales,16.92,GDP,16.92,GDP,,,,,,,
9032,,2020-09-20,,,,,Sales,31.48,GDP,31.48,GDP,,,,,,,
9033,,2020-09-20,,,,,Sales,43.36,GDP,43.36,GDP,,,,,,,
9034,,2020-09-20,,,,,Sales,11.96,GDP,11.96,GDP,,,,,,,
9035,,2020-09-20,,,,,Sales,35.38,GDP,35.38,GDP,,,,,,,
9036,,2020-09-20,,,,,Sales,14.79,GDP,14.79,GDP,,,,,,,
9037,,2020-09-20,,,,,Sales,21.05,GDP,21.05,GDP,,,,,,,
9038,,2020-09-20,,,,,Sales,19.67,GDP,19.67,GDP,,,,,,,
9039,,2020-09-20,,,,,Sales,25.09,GDP,25.09,GDP,,,,,,,
9040,,2020-09-20,,,,,Sales,31.59,GDP,31.59,GDP,,,,,,,
9041,,2020-09-20,,,,,Sales,7.52,GDP,7.52,GDP,,,,,,,
9042,,2020-09-20,,,,,Tips,37.02,GDP,37.02,GDP,,,,,,,
9043,,2020-09-20,,,,,Sales,17.85,GDP,17.85,GDP,,,,,,,
9044,,2020-09-20,,,,,Sales,27.35,GDP,27.35,GDP,,,,,,,
9045,,2020-09-20,,,,,Labor & Benefits Cost,-284.99,GDP,-284.99,GDP,,,,,,,
9046,,2020-09-20,,,,,Sales,47.04,GDP,47.04,GDP,,,,,,,
9047,,2020-09-20,,,,,Sales,45.44,GDP,45.44,GDP,,,,,,,
9048,,2020-09-20,,,,,Sales,16.05,GDP,16.05,GDP,,,,,,,
9049,,2020-09-20,,,,,Sales,26.73,GDP,26.73,GDP,,,,,,,
9050,,2020-09-20,,,,,Sales,47.33,GDP,47.33,GDP,,,,,,,
9051,,2020-09-20,,,,,Sales,16.82,GDP,16.82,GDP,,,,,,,
9052,,2020-09-20,,,,,Sales,49.91,GDP,49.91,GDP,,,,,,,
9053,,2020-09-20,,,,,Tips,15.96,GDP,15.96,GDP,,,,,,,
9054,,2020-09-20,,,,,Sales,20.49,GDP,20.49,GDP,,,,,,,
9055,,2020-09-20,,,,,Tips,9.3,GDP,9.3,GDP,,,,,,,
9056,,2020-09-20,,,,,Sales,22.17,GDP,22.17,GDP,,,,,,,
9057,,2020-09-20,,,,,Sales,28.3,GDP,28.3,GDP,,,,,,,
9058,,2020-09-20,,,,,Sales,8.34,GDP,8.34,GDP,,,,,,,
9059,,2020-09-20,,,,,Tips,47.12,GDP,47.12,GDP,,,,,,,
9060,,2020-09-20,,,,,Sales,11.35,GDP,11.35,GDP,,,,,,,
9061,,2020-09-20,,,,,Sales,37.52,GDP,37.52,GDP,,,,,,,
9062,,2020-09-20,,,,,Sales,25.18,GDP,25.18,GDP,,,,,,,
9063,,2020-09-20,,,,,Sales,40.91,GDP,40.91,GDP,,,,,,,
9064,,2020-09-20,,,,,Sales,46.11,GDP,46.11,GDP,,,,,,,
9065,,2020-09-20,,,,,Rent and Utilities,-421.07,GDP,-421.07,GDP,,,,,,,
9066,,2020-09-20,,,,,Sales,24.67,GDP,24.67,GDP,,,,,,,
9067,,2020-09-21,,,,,Sales,39.27,GDP,39.27,GDP,,,,,,,
9068,,2020-09-21,,,,,Tips,51,GDP,51,GDP,,,,,,,
9069,,2020-09-21,,,,,Sales,33.77,GDP,33.77,GDP,,,,,,,
9070,,2020-09-21,,,,,Sales,49.43,GDP,49.43,GDP,,,,,,,
9071,,2020-09-21,,,,,Sales,42.31,GDP,42.31,GDP,,,,,,,
9072,,2020-09-21,,,,,Tips,10.2,GDP,10.2,GDP,,,,,,,
9073,,2020-09-21,,,,,Sales,42.26,GDP,42.26,GDP,,,,,,,
9074,,2020-09-21,,,,,Sales,33.84,GDP,33.84,GDP,,,,,,,
9075,,2020-09-21,,,,,Sales,37.06,GDP,37.06,GDP,,,,,,,
9076,,2020-09-21,,,,,Sales,47.33,GDP,47.33,GDP,,,,,,,
9077,,2020-09-21,,,,,Sales,16.61,GDP,16.61,GDP,,,,,,,
9078,,2020-09-21,,,,,Tips,20.32,GDP,20.32,GDP,,,,,,,
9079,,2020-09-21,,,,,Sales,48.04,GDP,48.04,GDP,,,,,,,
9080,,2020-09-21,,,,,Sales,38.81,GDP,38.81,GDP,,,,,,,
9081,,2020-09-21,,,,,Sales,51.33,GDP,51.33,GDP,,,,,,,
9082,,2020-09-21,,,,,Sales,26.04,GDP,26.04,GDP,,,,,,,
9083,,2020-09-21,,,,,Sales,43.29,GDP,43.29,GDP,,,,,,,
9084,,2020-09-21,,,,,Sales,42.37,GDP,42.37,GDP,,,,,,,
9085,,2020-09-21,,,,,Food and Beverage Cost,-462.41,GDP,-462.41,GDP,,,,,,,
9086,,2020-09-21,,,,,Sales,38.47,GDP,38.47,GDP,,,,,,,
9087,,2020-09-21,,,,,Sales,17.14,GDP,17.14,GDP,,,,,,,
9088,,2020-09-21,,,,,Sales,34.8,GDP,34.8,GDP,,,,,,,
9089,,2020-09-21,,,,,Tips,10.73,GDP,10.73,GDP,,,,,,,
9090,,2020-09-21,,,,,Sales,45.1,GDP,45.1,GDP,,,,,,,
9091,,2020-09-21,,,,,Sales,17.87,GDP,17.87,GDP,,,,,,,
9092,,2020-09-21,,,,,Sales,51.82,GDP,51.82,GDP,,,,,,,
9093,,2020-09-21,,,,,Sales,21.79,GDP,21.79,GDP,,,,,,,
9094,,2020-09-21,,,,,Tips,25.67,GDP,25.67,GDP,,,,,,,
9095,,2020-09-21,,,,,Sales,44.64,GDP,44.64,GDP,,,,,,,
9096,,2020-09-21,,,,,Tips,46.37,GDP,46.37,GDP,,,,,,,
9097,,2020-09-21,,,,,Sales,26.36,GDP,26.36,GDP,,,,,,,
9098,,2020-09-21,,,,,Sales,9.18,GDP,9.18,GDP,,,,,,,
9099,,2020-09-21,,,,,Sales,14.02,GDP,14.02,GDP,,,,,,,
9100,,2020-09-21,,,,,Sales,15.77,GDP,15.77,GDP,,,,,,,
9101,,2020-09-21,,,,,Sales,10.2,GDP,10.2,GDP,,,,,,,
9102,,2020-09-22,,,,,Tips,37,GDP,37,GDP,,,,,,,
9103,,2020-09-22,,,,,Sales,45.61,GDP,45.61,GDP,,,,,,,
9104,,2020-09-22,,,,,Sales,22.29,GDP,22.29,GDP,,,,,,,
9105,,2020-09-22,,,,,Rent and Utilities,-480.61,GDP,-480.61,GDP,,,,,,,
9106,,2020-09-22,,,,,Sales,41.46,GDP,41.46,GDP,,,,,,,
9107,,2020-09-22,,,,,Sales,19.76,GDP,19.76,GDP,,,,,,,
9108,,2020-09-22,,,,,Sales,15.25,GDP,15.25,GDP,,,,,,,
9109,,2020-09-22,,,,,Sales,34.37,GDP,34.37,GDP,,,,,,,
9110,,2020-09-22,,,,,Tips,16.36,GDP,16.36,GDP,,,,,,,
9111,,2020-09-22,,,,,Sales,45.89,GDP,45.89,GDP,,,,,,,
9112,,2020-09-22,,,,,Sales,18.07,GDP,18.07,GDP,,,,,,,
9113,,2020-09-22,,,,,Tips,44.34,GDP,44.34,GDP,,,,,,,
9114,,2020-09-22,,,,,Sales,13.92,GDP,13.92,GDP,,,,,,,
9115,,2020-09-22,,,,,Sales,36.42,GDP,36.42,GDP,,,,,,,
9116,,2020-09-22,,,,,Tips,19.19,GDP,19.19,GDP,,,,,,,
9117,,2020-09-22,,,,,Sales,51.9,GDP,51.9,GDP,,,,,,,
9118,,2020-09-22,,,,,Sales,38.66,GDP,38.66,GDP,,,,,,,
9119,,2020-09-22,,,,,Sales,21.68,GDP,21.68,GDP,,,,,,,
9120,,2020-09-22,,,,,Sales,20.67,GDP,20.67,GDP,,,,,,,
9121,,2020-09-22,,,,,Sales,12.81,GDP,12.81,GDP,,,,,,,
9122,,2020-09-22,,,,,Sales,31.85,GDP,31.85,GDP,,,,,,,
9123,,2020-09-22,,,,,Sales,27.8,GDP,27.8,GDP,,,,,,,
9124,,2020-09-22,,,,,Sales,17.08,GDP,17.08,GDP,,,,,,,
9125,,2020-09-22,,,,,Food and Beverage Cost,-304.13,GDP,-304.13,GDP,,,,,,,
9126,,2020-09-23,,,,,Sales,7.86,GDP,7.86,GDP,,,,,,,
9127,,2020-09-23,,,,,Sales,19.95,GDP,19.95,GDP,,,,,,,
9128,,2020-09-23,,,,,Sales,10.1,GDP,10.1,GDP,,,,,,,
9129,,2020-09-23,,,,,Sales,51.55,GDP,51.55,GDP,,,,,,,
9130,,2020-09-23,,,,,Sales,9.99,GDP,9.99,GDP,,,,,,,
9131,,2020-09-23,,,,,Sales,32.38,GDP,32.38,GDP,,,,,,,
9132,,2020-09-23,,,,,Sales,19.19,GDP,19.19,GDP,,,,,,,
9133,,2020-09-23,,,,,Sales,34.64,GDP,34.64,GDP,,,,,,,
9134,,2020-09-23,,,,,Sales,38.71,GDP,38.71,GDP,,,,,,,
9135,,2020-09-23,,,,,Sales,11.25,GDP,11.25,GDP,,,,,,,
9136,,2020-09-23,,,,,Tips,48.76,GDP,48.76,GDP,,,,,,,
9137,,2020-09-23,,,,,Sales,38.48,GDP,38.48,GDP,,,,,,,
9138,,2020-09-23,,,,,Tips,7.94,GDP,7.94,GDP,,,,,,,
9139,,2020-09-23,,,,,Tips,45.67,GDP,45.67,GDP,,,,,,,
9140,,2020-09-23,,,,,Tips,9.89,GDP,9.89,GDP,,,,,,,
9141,,2020-09-23,,,,,Sales,13.26,GDP,13.26,GDP,,,,,,,
9142,,2020-09-23,,,,,Sales,24.51,GDP,24.51,GDP,,,,,,,
9143,,2020-09-23,,,,,Sales,25.73,GDP,25.73,GDP,,,,,,,
9144,,2020-09-23,,,,,Sales,36.53,GDP,36.53,GDP,,,,,,,
9145,,2020-09-23,,,,,Labor & Benefits Cost,-290.25,GDP,-290.25,GDP,,,,,,,
9146,,2020-09-23,,,,,Sales,42.3,GDP,42.3,GDP,,,,,,,
9147,,2020-09-23,,,,,Sales,11.67,GDP,11.67,GDP,,,,,,,
9148,,2020-09-23,,,,,Sales,47.79,GDP,47.79,GDP,,,,,,,
9149,,2020-09-23,,,,,Sales,49.99,GDP,49.99,GDP,,,,,,,
9150,,2020-09-23,,,,,Sales,37.56,GDP,37.56,GDP,,,,,,,
9151,,2020-09-23,,,,,Sales,33.03,GDP,33.03,GDP,,,,,,,
9152,,2020-09-23,,,,,Sales,29.21,GDP,29.21,GDP,,,,,,,
9153,,2020-09-23,,,,,Sales,10.58,GDP,10.58,GDP,,,,,,,
9154,,2020-09-23,,,,,Tips,22.06,GDP,22.06,GDP,,,,,,,
9155,,2020-09-23,,,,,Sales,48.34,GDP,48.34,GDP,,,,,,,
9156,,2020-09-23,,,,,Sales,12.73,GDP,12.73,GDP,,,,,,,
9157,,2020-09-23,,,,,Sales,37.46,GDP,37.46,GDP,,,,,,,
9158,,2020-09-23,,,,,Sales,19.28,GDP,19.28,GDP,,,,,,,
9159,,2020-09-23,,,,,Tips,37.19,GDP,37.19,GDP,,,,,,,
9160,,2020-09-24,,,,,Tips,23.67,GDP,23.67,GDP,,,,,,,
9161,,2020-09-24,,,,,Tips,33.84,GDP,33.84,GDP,,,,,,,
9162,,2020-09-24,,,,,Sales,42.29,GDP,42.29,GDP,,,,,,,
9163,,2020-09-24,,,,,Sales,43.91,GDP,43.91,GDP,,,,,,,
9164,,2020-09-24,,,,,Sales,42.02,GDP,42.02,GDP,,,,,,,
9165,,2020-09-24,,,,,Food and Beverage Cost,-442.53,GDP,-442.53,GDP,,,,,,,
9166,,2020-09-24,,,,,Sales,25.6,GDP,25.6,GDP,,,,,,,
9167,,2020-09-24,,,,,Sales,24.44,GDP,24.44,GDP,,,,,,,
9168,,2020-09-24,,,,,Sales,27.1,GDP,27.1,GDP,,,,,,,
9169,,2020-09-24,,,,,Sales,28.58,GDP,28.58,GDP,,,,,,,
9170,,2020-09-24,,,,,Sales,40.49,GDP,40.49,GDP,,,,,,,
9171,,2020-09-24,,,,,Tips,46.22,GDP,46.22,GDP,,,,,,,
9172,,2020-09-24,,,,,Sales,48.53,GDP,48.53,GDP,,,,,,,
9173,,2020-09-24,,,,,Sales,50.23,GDP,50.23,GDP,,,,,,,
9174,,2020-09-24,,,,,Sales,8.86,GDP,8.86,GDP,,,,,,,
9175,,2020-09-24,,,,,Sales,21.08,GDP,21.08,GDP,,,,,,,
9176,,2020-09-24,,,,,Sales,49.69,GDP,49.69,GDP,,,,,,,
9177,,2020-09-24,,,,,Sales,48,GDP,48,GDP,,,,,,,
9178,,2020-09-24,,,,,Sales,9.14,GDP,9.14,GDP,,,,,,,
9179,,2020-09-24,,,,,Sales,12.81,GDP,12.81,GDP,,,,,,,
9180,,2020-09-24,,,,,Tips,44.3,GDP,44.3,GDP,,,,,,,
9181,,2020-09-24,,,,,Sales,9.44,GDP,9.44,GDP,,,,,,,
9182,,2020-09-24,,,,,Sales,21.09,GDP,21.09,GDP,,,,,,,
9183,,2020-09-24,,,,,Sales,39.54,GDP,39.54,GDP,,,,,,,
9184,,2020-09-24,,,,,Sales,48.41,GDP,48.41,GDP,,,,,,,
9185,,2020-09-24,,,,,Labor & Benefits Cost,-332.79,GDP,-332.79,GDP,,,,,,,
9186,,2020-09-24,,,,,Sales,28.92,GDP,28.92,GDP,,,,,,,
9187,,2020-09-24,,,,,Sales,36.01,GDP,36.01,GDP,,,,,,,
9188,,2020-09-24,,,,,Sales,25.91,GDP,25.91,GDP,,,,,,,
9189,,2020-09-24,,,,,Sales,14.61,GDP,14.61,GDP,,,,,,,
9190,,2020-09-24,,,,,Sales,25.43,GDP,25.43,GDP,,,,,,,
9191,,2020-09-24,,,,,Sales,16.49,GDP,16.49,GDP,,,,,,,
9192,,2020-09-24,,,,,Sales,23.9,GDP,23.9,GDP,,,,,,,
9193,,2020-09-24,,,,,Sales,30.88,GDP,30.88,GDP,,,,,,,
9194,,2020-09-24,,,,,Sales,19.53,GDP,19.53,GDP,,,,,,,
9195,,2020-09-25,,,,,Tips,24.5,GDP,24.5,GDP,,,,,,,
9196,,2020-09-25,,,,,Tips,10.47,GDP,10.47,GDP,,,,,,,
9197,,2020-09-25,,,,,Tips,27.88,GDP,27.88,GDP,,,,,,,
9198,,2020-09-25,,,,,Sales,21.13,GDP,21.13,GDP,,,,,,,
9199,,2020-09-25,,,,,Sales,29.2,GDP,29.2,GDP,,,,,,,
9200,,2020-09-25,,,,,Sales,35.1,GDP,35.1,GDP,,,,,,,
9201,,2020-09-25,,,,,Sales,13.59,GDP,13.59,GDP,,,,,,,
9202,,2020-09-25,,,,,Sales,9.92,GDP,9.92,GDP,,,,,,,
9203,,2020-09-25,,,,,Sales,24.35,GDP,24.35,GDP,,,,,,,
9204,,2020-09-25,,,,,Sales,10.89,GDP,10.89,GDP,,,,,,,
9205,,2020-09-25,,,,,Labor & Benefits Cost,-335.36,GDP,-335.36,GDP,,,,,,,
9206,,2020-09-25,,,,,Tips,42.71,GDP,42.71,GDP,,,,,,,
9207,,2020-09-25,,,,,Sales,24.02,GDP,24.02,GDP,,,,,,,
9208,,2020-09-25,,,,,Sales,43.95,GDP,43.95,GDP,,,,,,,
9209,,2020-09-25,,,,,Sales,19.3,GDP,19.3,GDP,,,,,,,
9210,,2020-09-25,,,,,Sales,12.16,GDP,12.16,GDP,,,,,,,
9211,,2020-09-25,,,,,Sales,29.83,GDP,29.83,GDP,,,,,,,
9212,,2020-09-25,,,,,Sales,48.41,GDP,48.41,GDP,,,,,,,
9213,,2020-09-25,,,,,Tips,43.99,GDP,43.99,GDP,,,,,,,
9214,,2020-09-25,,,,,Sales,49.56,GDP,49.56,GDP,,,,,,,
9215,,2020-09-25,,,,,Sales,24.88,GDP,24.88,GDP,,,,,,,
9216,,2020-09-25,,,,,Sales,20.27,GDP,20.27,GDP,,,,,,,
9217,,2020-09-25,,,,,Sales,16.24,GDP,16.24,GDP,,,,,,,
9218,,2020-09-25,,,,,Sales,46.34,GDP,46.34,GDP,,,,,,,
9219,,2020-09-25,,,,,Sales,39.83,GDP,39.83,GDP,,,,,,,
9220,,2020-09-25,,,,,Sales,46.11,GDP,46.11,GDP,,,,,,,
9221,,2020-09-25,,,,,Sales,39.18,GDP,39.18,GDP,,,,,,,
9222,,2020-09-25,,,,,Sales,10.46,GDP,10.46,GDP,,,,,,,
9223,,2020-09-25,,,,,Tips,12.32,GDP,12.32,GDP,,,,,,,
9224,,2020-09-25,,,,,Sales,39.36,GDP,39.36,GDP,,,,,,,
9225,,2020-09-25,,,,,Labor & Benefits Cost,-406.71,GDP,-406.71,GDP,,,,,,,
9226,,2020-09-25,,,,,Sales,29.34,GDP,29.34,GDP,,,,,,,
9227,,2020-09-25,,,,,Sales,14.98,GDP,14.98,GDP,,,,,,,
9228,,2020-09-25,,,,,Sales,47.89,GDP,47.89,GDP,,,,,,,
9229,,2020-09-25,,,,,Sales,22.43,GDP,22.43,GDP,,,,,,,
9230,,2020-09-25,,,,,Sales,41.34,GDP,41.34,GDP,,,,,,,
9231,,2020-09-25,,,,,Sales,43.55,GDP,43.55,GDP,,,,,,,
9232,,2020-09-25,,,,,Tips,19.88,GDP,19.88,GDP,,,,,,,
9233,,2020-09-25,,,,,Sales,31.15,GDP,31.15,GDP,,,,,,,
9234,,2020-09-25,,,,,Sales,23.29,GDP,23.29,GDP,,,,,,,
9235,,2020-09-26,,,,,Sales,11.28,GDP,11.28,GDP,,,,,,,
9236,,2020-09-26,,,,,Sales,20.6,GDP,20.6,GDP,,,,,,,
9237,,2020-09-26,,,,,Sales,43.97,GDP,43.97,GDP,,,,,,,
9238,,2020-09-26,,,,,Sales,46.99,GDP,46.99,GDP,,,,,,,
9239,,2020-09-26,,,,,Sales,13.42,GDP,13.42,GDP,,,,,,,
9240,,2020-09-26,,,,,Sales,47.78,GDP,47.78,GDP,,,,,,,
9241,,2020-09-26,,,,,Sales,23.43,GDP,23.43,GDP,,,,,,,
9242,,2020-09-26,,,,,Tips,9.66,GDP,9.66,GDP,,,,,,,
9243,,2020-09-26,,,,,Sales,15,GDP,15,GDP,,,,,,,
9244,,2020-09-26,,,,,Sales,20.17,GDP,20.17,GDP,,,,,,,
9245,,2020-09-26,,,,,Marketing,-291.27,GDP,-291.27,GDP,,,,,,,
9246,,2020-09-26,,,,,Tips,33.39,GDP,33.39,GDP,,,,,,,
9247,,2020-09-26,,,,,Sales,22.78,GDP,22.78,GDP,,,,,,,
9248,,2020-09-26,,,,,Sales,24.75,GDP,24.75,GDP,,,,,,,
9249,,2020-09-26,,,,,Sales,23.95,GDP,23.95,GDP,,,,,,,
9250,,2020-09-26,,,,,Sales,50.62,GDP,50.62,GDP,,,,,,,
9251,,2020-09-26,,,,,Sales,27.4,GDP,27.4,GDP,,,,,,,
9252,,2020-09-26,,,,,Sales,42.08,GDP,42.08,GDP,,,,,,,
9253,,2020-09-26,,,,,Tips,7.91,GDP,7.91,GDP,,,,,,,
9254,,2020-09-26,,,,,Sales,46.57,GDP,46.57,GDP,,,,,,,
9255,,2020-09-26,,,,,Sales,41.47,GDP,41.47,GDP,,,,,,,
9256,,2020-09-26,,,,,Sales,22.46,GDP,22.46,GDP,,,,,,,
9257,,2020-09-26,,,,,Sales,28.42,GDP,28.42,GDP,,,,,,,
9258,,2020-09-26,,,,,Sales,20.05,GDP,20.05,GDP,,,,,,,
9259,,2020-09-26,,,,,Sales,13.4,GDP,13.4,GDP,,,,,,,
9260,,2020-09-26,,,,,Sales,18.37,GDP,18.37,GDP,,,,,,,
9261,,2020-09-26,,,,,Sales,30.65,GDP,30.65,GDP,,,,,,,
9262,,2020-09-26,,,,,Sales,23.6,GDP,23.6,GDP,,,,,,,
9263,,2020-09-26,,,,,Sales,36.21,GDP,36.21,GDP,,,,,,,
9264,,2020-09-26,,,,,Sales,30.28,GDP,30.28,GDP,,,,,,,
9265,,2020-09-26,,,,,Marketing,-341.73,GDP,-341.73,GDP,,,,,,,
9266,,2020-09-26,,,,,Sales,15.3,GDP,15.3,GDP,,,,,,,
9267,,2020-09-27,,,,,Sales,11.52,GDP,11.52,GDP,,,,,,,
9268,,2020-09-27,,,,,Sales,47.57,GDP,47.57,GDP,,,,,,,
9269,,2020-09-27,,,,,Sales,21.48,GDP,21.48,GDP,,,,,,,
9270,,2020-09-27,,,,,Sales,25.01,GDP,25.01,GDP,,,,,,,
9271,,2020-09-27,,,,,Sales,28.77,GDP,28.77,GDP,,,,,,,
9272,,2020-09-27,,,,,Sales,9.17,GDP,9.17,GDP,,,,,,,
9273,,2020-09-27,,,,,Sales,14.09,GDP,14.09,GDP,,,,,,,
9274,,2020-09-27,,,,,Sales,27.38,GDP,27.38,GDP,,,,,,,
9275,,2020-09-27,,,,,Sales,31.48,GDP,31.48,GDP,,,,,,,
9276,,2020-09-27,,,,,Sales,13.03,GDP,13.03,GDP,,,,,,,
9277,,2020-09-27,,,,,Sales,8.61,GDP,8.61,GDP,,,,,,,
9278,,2020-09-27,,,,,Sales,28.02,GDP,28.02,GDP,,,,,,,
9279,,2020-09-27,,,,,Sales,30.33,GDP,30.33,GDP,,,,,,,
9280,,2020-09-27,,,,,Sales,21.81,GDP,21.81,GDP,,,,,,,
9281,,2020-09-27,,,,,Sales,8.95,GDP,8.95,GDP,,,,,,,
9282,,2020-09-27,,,,,Sales,37.92,GDP,37.92,GDP,,,,,,,
9283,,2020-09-27,,,,,Sales,22.75,GDP,22.75,GDP,,,,,,,
9284,,2020-09-27,,,,,Sales,39.46,GDP,39.46,GDP,,,,,,,
9285,,2020-09-27,,,,,Rent and Utilities,-408.11,GDP,-408.11,GDP,,,,,,,
9286,,2020-09-27,,,,,Sales,38.47,GDP,38.47,GDP,,,,,,,
9287,,2020-09-27,,,,,Sales,14.36,GDP,14.36,GDP,,,,,,,
9288,,2020-09-27,,,,,Sales,30.75,GDP,30.75,GDP,,,,,,,
9289,,2020-09-27,,,,,Sales,20.72,GDP,20.72,GDP,,,,,,,
9290,,2020-09-27,,,,,Sales,29.41,GDP,29.41,GDP,,,,,,,
9291,,2020-09-27,,,,,Tips,40.87,GDP,40.87,GDP,,,,,,,
9292,,2020-09-27,,,,,Tips,20.54,GDP,20.54,GDP,,,,,,,
9293,,2020-09-27,,,,,Sales,30.14,GDP,30.14,GDP,,,,,,,
9294,,2020-09-27,,,,,Sales,34.23,GDP,34.23,GDP,,,,,,,
