,Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split,Money Out,Money In
4220,,2020-10-22,,,,,Labor & Benefits Cost,-194.15,GDP,-194.15,GDP,,,,,,,
4221,,2020-10-22,,,,,Store,10.69,GDP,10.69,GDP,,,,,,,
4222,,2020-10-22,,,,,Hair Services,6.35,GDP,6.35,GDP,,,,,,,
4223,,2020-10-22,,,,,Hair Services,13.72,GDP,13.72,GDP,,,,,,,
4224,,2020-10-22,,,,,Hair Services,7.44,GDP,7.44,GDP,,,,,,,
4225,,2020-10-22,,,,,Store,6.58,GDP,6.58,GDP,,,,,,,
4226,,2020-10-22,,,,,Tips,11.4,GDP,11.4,GDP,,,,,,,
4227,,2020-10-22,,,,,Tips,13.18,GDP,13.18,GDP,,,,,,,
4228,,2020-10-22,,,,,Hair Services,5.13,GDP,5.13,GDP,,,,,,,
4229,,2020-10-22,,,,,Hair Services,10.51,GDP,10.51,GDP,,,,,,,
4230,,2020-10-22,,,,,Hair Services,12.16,GDP,12.16,GDP,,,,,,,
4231,,2020-10-22,,,,,Hair Services,9.04,GDP,9.04,GDP,,,,,,,
4232,,2020-10-23,,,,,Labor & Benefits Cost,-192.38,GDP,-192.38,GDP,,,,,,,
4233,,2020-10-23,,,,,Hair Services,11.85,GDP,11.85,GDP,,,,,,,
4234,,2020-10-23,,,,,Hair Services,10.02,GDP,10.02,GDP,,,,,,,
4235,,2020-10-23,,,,,Hair Services,10.67,GDP,10.67,GDP,,,,,,,
4236,,2020-10-23,,,,,Hair Services,12.93,GDP,12.93,GDP,,,,,,,
4237,,2020-10-23,,,,,Hair Services,9.89,GDP,9.89,GDP,,,,,,,
4238,,2020-10-23,,,,,Hair Services,11.3,GDP,11.3,GDP,,,,,,,
4239,,2020-10-23,,,,,Hair Services,8.67,GDP,8.67,GDP,,,,,,,
4240,,2020-10-23,,,,,Hair Services,9.45,GDP,9.45,GDP,,,,,,,
4241,,2020-10-23,,,,,Hair Services,8.86,GDP,8.86,GDP,,,,,,,
4242,,2020-10-23,,,,,Hair Services,6.45,GDP,6.45,GDP,,,,,,,
4243,,2020-10-23,,,,,Hair Services,12.95,GDP,12.95,GDP,,,,,,,
4244,,2020-10-23,,,,,Labor & Benefits Cost,-203.3,GDP,-203.3,GDP,,,,,,,
4245,,2020-10-24,,,,,Hair Services,13.12,GDP,13.12,GDP,,,,,,,
4246,,2020-10-24,,,,,Hair Services,12.74,GDP,12.74,GDP,,,,,,,
4247,,2020-10-24,,,,,Store,13.78,GDP,13.78,GDP,,,,,,,
4248,,2020-10-24,,,,,Hair Services,10.12,GDP,10.12,GDP,,,,,,,
4249,,2020-10-24,,,,,Store,10.88,GDP,10.88,GDP,,,,,,,
4250,,2020-10-24,,,,,Hair Services,9.76,GDP,9.76,GDP,,,,,,,
4251,,2020-10-24,,,,,Hair Services,14.25,GDP,14.25,GDP,,,,,,,
4252,,2020-10-24,,,,,Hair Services,7.8,GDP,7.8,GDP,,,,,,,
4253,,2020-10-24,,,,,Hair Services,14.08,GDP,14.08,GDP,,,,,,,
4254,,2020-10-24,,,,,Hair Services,9.04,GDP,9.04,GDP,,,,,,,
4255,,2020-10-24,,,,,Hair Services,9.25,GDP,9.25,GDP,,,,,,,
4256,,2020-10-24,,,,,Inventory,-203.52,GDP,-203.52,GDP,,,,,,,
4257,,2020-10-24,,,,,Hair Services,8.59,GDP,8.59,GDP,,,,,,,
4258,,2020-10-24,,,,,Hair Services,10.44,GDP,10.44,GDP,,,,,,,
4259,,2020-10-24,,,,,Hair Services,5.7,GDP,5.7,GDP,,,,,,,
4260,,2020-10-25,,,,,Hair Services,12.78,GDP,12.78,GDP,,,,,,,
4261,,2020-10-25,,,,,Hair Services,8.02,GDP,8.02,GDP,,,,,,,
4262,,2020-10-25,,,,,Hair Services,11.64,GDP,11.64,GDP,,,,,,,
4263,,2020-10-25,,,,,Hair Services,5.52,GDP,5.52,GDP,,,,,,,
4264,,2020-10-25,,,,,Hair Services,5.54,GDP,5.54,GDP,,,,,,,
4265,,2020-10-25,,,,,Store,6.0,GDP,6.0,GDP,,,,,,,
4266,,2020-10-25,,,,,Store,9.37,GDP,9.37,GDP,,,,,,,
4267,,2020-10-25,,,,,Hair Services,9.29,GDP,9.29,GDP,,,,,,,
4268,,2020-10-25,,,,,Labor & Benefits Cost,-197.11,GDP,-197.11,GDP,,,,,,,
4269,,2020-10-25,,,,,Hair Services,4.9,GDP,4.9,GDP,,,,,,,
4270,,2020-10-25,,,,,Store,12.45,GDP,12.45,GDP,,,,,,,
4271,,2020-10-25,,,,,Hair Services,9.72,GDP,9.72,GDP,,,,,,,
4272,,2020-10-25,,,,,Hair Services,10.89,GDP,10.89,GDP,,,,,,,
4273,,2020-10-25,,,,,Hair Services,10.3,GDP,10.3,GDP,,,,,,,
4274,,2020-10-25,,,,,Store,8.35,GDP,8.35,GDP,,,,,,,
4275,,2020-10-26,,,,,Hair Services,7.58,GDP,7.58,GDP,,,,,,,
4276,,2020-10-26,,,,,Store,13.35,GDP,13.35,GDP,,,,,,,
4277,,2020-10-26,,,,,Hair Services,5.53,GDP,5.53,GDP,,,,,,,
4278,,2020-10-26,,,,,Hair Services,12.04,GDP,12.04,GDP,,,,,,,
4279,,2020-10-26,,,,,Hair Services,8.92,GDP,8.92,GDP,,,,,,,
4280,,2020-10-26,,,,,Labor & Benefits Cost,-191.71,GDP,-191.71,GDP,,,,,,,
4281,,2020-10-26,,,,,Hair Services,7.38,GDP,7.38,GDP,,,,,,,
4282,,2020-10-26,,,,,Hair Services,11.22,GDP,11.22,GDP,,,,,,,
4283,,2020-10-26,,,,,Hair Services,5.66,GDP,5.66,GDP,,,,,,,
4284,,2020-10-26,,,,,Hair Services,10.95,GDP,10.95,GDP,,,,,,,
4285,,2020-10-26,,,,,Store,12.84,GDP,12.84,GDP,,,,,,,
4286,,2020-10-26,,,,,Tips,12.74,GDP,12.74,GDP,,,,,,,
4287,,2020-10-26,,,,,Hair Services,7.63,GDP,7.63,GDP,,,,,,,
4288,,2020-10-26,,,,,Hair Services,12.29,GDP,12.29,GDP,,,,,,,
4289,,2020-10-27,,,,,Hair Services,8.91,GDP,8.91,GDP,,,,,,,
4290,,2020-10-27,,,,,Store,10.72,GDP,10.72,GDP,,,,,,,
4291,,2020-10-27,,,,,Hair Services,6.33,GDP,6.33,GDP,,,,,,,
4292,,2020-10-27,,,,,Marketing,-188.18,GDP,-188.18,GDP,,,,,,,
4293,,2020-10-27,,,,,Store,5.09,GDP,5.09,GDP,,,,,,,
4294,,2020-10-27,,,,,Hair Services,8.06,GDP,8.06,GDP,,,,,,,
4295,,2020-10-27,,,,,Hair Services,9.37,GDP,9.37,GDP,,,,,,,
4296,,2020-10-27,,,,,Hair Services,13.15,GDP,13.15,GDP,,,,,,,
4297,,2020-10-27,,,,,Hair Services,12.18,GDP,12.18,GDP,,,,,,,
4298,,2020-10-27,,,,,Hair Services,6.19,GDP,6.19,GDP,,,,,,,
4299,,2020-10-28,,,,,Hair Services,7.47,GDP,7.47,GDP,,,,,,,
4300,,2020-10-28,,,,,Hair Services,14.1,GDP,14.1,GDP,,,,,,,
4301,,2020-10-28,,,,,Hair Services,14.39,GDP,14.39,GDP,,,,,,,
4302,,2020-10-28,,,,,Hair Services,5.63,GDP,5.63,GDP,,,,,,,
4303,,2020-10-28,,,,,Hair Services,11.83,GDP,11.83,GDP,,,,,,,
4304,,2020-10-28,,,,,Labor & Benefits Cost,-197.53,GDP,-197.53,GDP,,,,,,,
4305,,2020-10-28,,,,,Tips,8.86,GDP,8.86,GDP,,,,,,,
4306,,2020-10-28,,,,,Store,5.12,GDP,5.12,GDP,,,,,,,
4307,,2020-10-28,,,,,Store,9.51,GDP,9.51,GDP,,,,,,,
4308,,2020-10-28,,,,,Hair Services,6.56,GDP,6.56,GDP,,,,,,,
4309,,2020-10-28,,,,,Hair Services,7.71,GDP,7.71,GDP,,,,,,,
4310,,2020-10-28,,,,,Hair Services,7.09,GDP,7.09,GDP,,,,,,,
4311,,2020-10-28,,,,,Hair Services,5.06,GDP,5.06,GDP,,,,,,,
4312,,2020-10-28,,,,,Store,6.41,GDP,6.41,GDP,,,,,,,
4313,,2020-10-29,,,,,Hair Services,11.07,GDP,11.07,GDP,,,,,,,
4314,,2020-10-29,,,,,Store,12.79,GDP,12.79,GDP,,,,,,,
4315,,2020-10-29,,,,,Hair Services,7.57,GDP,7.57,GDP,,,,,,,
4316,,2020-10-29,,,,,Labor & Benefits Cost,-199.36,GDP,-199.36,GDP,,,,,,,
4317,,2020-10-29,,,,,Hair Services,9.17,GDP,9.17,GDP,,,,,,,
4318,,2020-10-29,,,,,Hair Services,6.18,GDP,6.18,GDP,,,,,,,
4319,,2020-10-29,,,,,Hair Services,10.61,GDP,10.61,GDP,,,,,,,
4320,,2020-10-29,,,,,Store,11.0,GDP,11.0,GDP,,,,,,,
4321,,2020-10-29,,,,,Hair Services,7.24,GDP,7.24,GDP,,,,,,,
4322,,2020-10-29,,,,,Hair Services,7.93,GDP,7.93,GDP,,,,,,,
4323,,2020-10-29,,,,,Store,8.23,GDP,8.23,GDP,,,,,,,
4324,,2020-10-29,,,,,Hair Services,6.4,GDP,6.4,GDP,,,,,,,
4325,,2020-10-29,,,,,Hair Services,4.93,GDP,4.93,GDP,,,,,,,
4326,,2020-10-29,,,,,Hair Services,14.13,GDP,14.13,GDP,,,,,,,
4327,,2020-10-29,,,,,Hair Services,8.48,GDP,8.48,GDP,,,,,,,
4328,,2020-10-29,,,,,Inventory,-222.74,GDP,-222.74,GDP,,,,,,,
4329,,2020-10-30,,,,,Hair Services,10.32,GDP,10.32,GDP,,,,,,,
4330,,2020-10-30,,,,,Hair Services,14.02,GDP,14.02,GDP,,,,,,,
4331,,2020-10-30,,,,,Store,11.37,GDP,11.37,GDP,,,,,,,
4332,,2020-10-30,,,,,Store,8.23,GDP,8.23,GDP,,,,,,,
4333,,2020-10-30,,,,,Hair Services,8.01,GDP,8.01,GDP,,,,,,,
4334,,2020-10-30,,,,,Store,5.43,GDP,5.43,GDP,,,,,,,
4335,,2020-10-30,,,,,Store,13.6,GDP,13.6,GDP,,,,,,,
4336,,2020-10-30,,,,,Hair Services,6.32,GDP,6.32,GDP,,,,,,,
4337,,2020-10-30,,,,,Hair Services,11.23,GDP,11.23,GDP,,,,,,,
4338,,2020-10-30,,,,,Hair Services,11.44,GDP,11.44,GDP,,,,,,,
4339,,2020-10-30,,,,,Hair Services,13.35,GDP,13.35,GDP,,,,,,,
4340,,2020-10-30,,,,,Labor & Benefits Cost,-216.72,GDP,-216.72,GDP,,,,,,,
4341,,2020-10-30,,,,,Hair Services,7.83,GDP,7.83,GDP,,,,,,,
4342,,2020-10-30,,,,,Store,12.44,GDP,12.44,GDP,,,,,,,
4343,,2020-10-30,,,,,Store,8.68,GDP,8.68,GDP,,,,,,,
4344,,2020-10-30,,,,,Hair Services,11.36,GDP,11.36,GDP,,,,,,,
4345,,2020-10-30,,,,,Hair Services,10.14,GDP,10.14,GDP,,,,,,,
4346,,2020-10-30,,,,,Store,11.65,GDP,11.65,GDP,,,,,,,
4347,,2020-10-30,,,,,Hair Services,13.94,GDP,13.94,GDP,,,,,,,
4348,,2020-10-31,,,,,Tips,13.77,GDP,13.77,GDP,,,,,,,
4349,,2020-10-31,,,,,Tips,13.76,GDP,13.76,GDP,,,,,,,
4350,,2020-10-31,,,,,Hair Services,5.45,GDP,5.45,GDP,,,,,,,
4351,,2020-10-31,,,,,Hair Services,12.01,GDP,12.01,GDP,,,,,,,
4352,,2020-10-31,,,,,Labor & Benefits Cost,-189.39,GDP,-189.39,GDP,,,,,,,
4353,,2020-10-31,,,,,Hair Services,10.21,GDP,10.21,GDP,,,,,,,
4354,,2020-10-31,,,,,Hair Services,10.37,GDP,10.37,GDP,,,,,,,
4355,,2020-10-31,,,,,Store,10.46,GDP,10.46,GDP,,,,,,,
4356,,2020-10-31,,,,,Hair Services,8.63,GDP,8.63,GDP,,,,,,,
4357,,2020-10-31,,,,,Store,9.71,GDP,9.71,GDP,,,,,,,
4358,,2020-10-31,,,,,Tips,10.87,GDP,10.87,GDP,,,,,,,
4359,,2020-10-31,,,,,Hair Services,7.86,GDP,7.86,GDP,,,,,,,
4360,,2020-11-01,,,,,Inventory,-196.83,GDP,-196.83,GDP,,,,,,,
4361,,2020-11-01,,,,,Tips,12.81,GDP,12.81,GDP,,,,,,,
4362,,2020-11-01,,,,,Hair Services,7.68,GDP,7.68,GDP,,,,,,,
4363,,2020-11-01,,,,,Store,7.91,GDP,7.91,GDP,,,,,,,
4364,,2020-11-01,,,,,Hair Services,14.99,GDP,14.99,GDP,,,,,,,
4365,,2020-11-01,,,,,Tips,12.8,GDP,12.8,GDP,,,,,,,
4366,,2020-11-01,,,,,Hair Services,14.27,GDP,14.27,GDP,,,,,,,
4367,,2020-11-01,,,,,Hair Services,8.88,GDP,8.88,GDP,,,,,,,
4368,,2020-11-01,,,,,Hair Services,10.67,GDP,10.67,GDP,,,,,,,
4369,,2020-11-01,,,,,Hair Services,13.27,GDP,13.27,GDP,,,,,,,
4370,,2020-11-02,,,,,Hair Services,7.66,GDP,7.66,GDP,,,,,,,
4371,,2020-11-02,,,,,Hair Services,11.95,GDP,11.95,GDP,,,,,,,
4372,,2020-11-02,,,,,Inventory,-228.28,GDP,-228.28,GDP,,,,,,,
4373,,2020-11-02,,,,,Hair Services,7.18,GDP,7.18,GDP,,,,,,,
4374,,2020-11-02,,,,,Hair Services,13.04,GDP,13.04,GDP,,,,,,,
4375,,2020-11-02,,,,,Hair Services,6.36,GDP,6.36,GDP,,,,,,,
4376,,2020-11-02,,,,,Store,6.48,GDP,6.48,GDP,,,,,,,
4377,,2020-11-02,,,,,Hair Services,10.53,GDP,10.53,GDP,,,,,,,
4378,,2020-11-02,,,,,Store,14.34,GDP,14.34,GDP,,,,,,,
4379,,2020-11-02,,,,,Hair Services,7.13,GDP,7.13,GDP,,,,,,,
4380,,2020-11-02,,,,,Hair Services,7.93,GDP,7.93,GDP,,,,,,,
4381,,2020-11-02,,,,,Store,16.19,GDP,16.19,GDP,,,,,,,
4382,,2020-11-02,,,,,Hair Services,12.07,GDP,12.07,GDP,,,,,,,
4383,,2020-11-03,,,,,Hair Services,14.86,GDP,14.86,GDP,,,,,,,
4384,,2020-11-03,,,,,Rent and Utilities,-213.31,GDP,-213.31,GDP,,,,,,,
4385,,2020-11-03,,,,,Hair Services,10.14,GDP,10.14,GDP,,,,,,,
4386,,2020-11-03,,,,,Hair Services,10.0,GDP,10.0,GDP,,,,,,,
4387,,2020-11-03,,,,,Hair Services,8.48,GDP,8.48,GDP,,,,,,,
4388,,2020-11-03,,,,,Store,14.51,GDP,14.51,GDP,,,,,,,
4389,,2020-11-03,,,,,Tips,11.08,GDP,11.08,GDP,,,,,,,
4390,,2020-11-03,,,,,Hair Services,10.4,GDP,10.4,GDP,,,,,,,
4391,,2020-11-03,,,,,Store,9.56,GDP,9.56,GDP,,,,,,,
4392,,2020-11-03,,,,,Hair Services,11.02,GDP,11.02,GDP,,,,,,,
4393,,2020-11-03,,,,,Hair Services,6.4,GDP,6.4,GDP,,,,,,,
4394,,2020-11-03,,,,,Store,15.64,GDP,15.64,GDP,,,,,,,
4395,,2020-11-03,,,,,Hair Services,14.25,GDP,14.25,GDP,,,,,,,
4396,,2020-11-03,,,,,Marketing,-211.35,GDP,-211.35,GDP,,,,,,,
4397,,2020-11-03,,,,,Store,9.62,GDP,9.62,GDP,,,,,,,
4398,,2020-11-03,,,,,Store,9.59,GDP,9.59,GDP,,,,,,,
4399,,2020-11-03,,,,,Hair Services,9.37,GDP,9.37,GDP,,,,,,,
4400,,2020-11-03,,,,,Hair Services,16.09,GDP,16.09,GDP,,,,,,,
4401,,2020-11-03,,,,,Hair Services,7.89,GDP,7.89,GDP,,,,,,,
4402,,2020-11-04,,,,,Hair Services,8.66,GDP,8.66,GDP,,,,,,,
4403,,2020-11-04,,,,,Hair Services,6.5,GDP,6.5,GDP,,,,,,,
4404,,2020-11-04,,,,,Hair Services,9.62,GDP,9.62,GDP,,,,,,,
4405,,2020-11-04,,,,,Hair Services,9.68,GDP,9.68,GDP,,,,,,,
4406,,2020-11-04,,,,,Hair Services,8.39,GDP,8.39,GDP,,,,,,,
4407,,2020-11-04,,,,,Hair Services,16.23,GDP,16.23,GDP,,,,,,,
4408,,2020-11-04,,,,,Inventory,-201.09,GDP,-201.09,GDP,,,,,,,
4409,,2020-11-04,,,,,Hair Services,6.64,GDP,6.64,GDP,,,,,,,
4410,,2020-11-04,,,,,Hair Services,10.1,GDP,10.1,GDP,,,,,,,
4411,,2020-11-04,,,,,Hair Services,6.44,GDP,6.44,GDP,,,,,,,
4412,,2020-11-04,,,,,Hair Services,12.64,GDP,12.64,GDP,,,,,,,
4413,,2020-11-04,,,,,Tips,9.91,GDP,9.91,GDP,,,,,,,
4414,,2020-11-05,,,,,Hair Services,12.19,GDP,12.19,GDP,,,,,,,
4415,,2020-11-05,,,,,Hair Services,12.44,GDP,12.44,GDP,,,,,,,
4416,,2020-11-05,,,,,Hair Services,9.96,GDP,9.96,GDP,,,,,,,
4417,,2020-11-05,,,,,Store,15.27,GDP,15.27,GDP,,,,,,,
4418,,2020-11-05,,,,,Hair Services,14.04,GDP,14.04,GDP,,,,,,,
4419,,2020-11-05,,,,,Store,7.59,GDP,7.59,GDP,,,,,,,
4420,,2020-11-05,,,,,Inventory,-202.37,GDP,-202.37,GDP,,,,,,,
4421,,2020-11-05,,,,,Hair Services,7.07,GDP,7.07,GDP,,,,,,,
4422,,2020-11-05,,,,,Hair Services,8.33,GDP,8.33,GDP,,,,,,,
4423,,2020-11-05,,,,,Hair Services,6.99,GDP,6.99,GDP,,,,,,,
4424,,2020-11-05,,,,,Hair Services,15.17,GDP,15.17,GDP,,,,,,,
4425,,2020-11-05,,,,,Tips,13.42,GDP,13.42,GDP,,,,,,,
4426,,2020-11-06,,,,,Hair Services,7.08,GDP,7.08,GDP,,,,,,,
4427,,2020-11-06,,,,,Store,15.01,GDP,15.01,GDP,,,,,,,
4428,,2020-11-06,,,,,Hair Services,14.48,GDP,14.48,GDP,,,,,,,
4429,,2020-11-06,,,,,Hair Services,5.9,GDP,5.9,GDP,,,,,,,
4430,,2020-11-06,,,,,Hair Services,9.08,GDP,9.08,GDP,,,,,,,
4431,,2020-11-06,,,,,Hair Services,15.91,GDP,15.91,GDP,,,,,,,
4432,,2020-11-06,,,,,Labor & Benefits Cost,-234.5,GDP,-234.5,GDP,,,,,,,
4433,,2020-11-06,,,,,Hair Services,5.64,GDP,5.64,GDP,,,,,,,
4434,,2020-11-06,,,,,Hair Services,8.09,GDP,8.09,GDP,,,,,,,
4435,,2020-11-06,,,,,Hair Services,10.21,GDP,10.21,GDP,,,,,,,
4436,,2020-11-06,,,,,Hair Services,14.27,GDP,14.27,GDP,,,,,,,
4437,,2020-11-06,,,,,Hair Services,7.77,GDP,7.77,GDP,,,,,,,
4438,,2020-11-06,,,,,Store,14.15,GDP,14.15,GDP,,,,,,,
4439,,2020-11-07,,,,,Hair Services,9.6,GDP,9.6,GDP,,,,,,,
4440,,2020-11-07,,,,,Hair Services,9.06,GDP,9.06,GDP,,,,,,,
4441,,2020-11-07,,,,,Store,12.36,GDP,12.36,GDP,,,,,,,
4442,,2020-11-07,,,,,Hair Services,6.49,GDP,6.49,GDP,,,,,,,
4443,,2020-11-07,,,,,Hair Services,10.7,GDP,10.7,GDP,,,,,,,
4444,,2020-11-07,,,,,Inventory,-220.06,GDP,-220.06,GDP,,,,,,,
4445,,2020-11-07,,,,,Hair Services,9.06,GDP,9.06,GDP,,,,,,,
4446,,2020-11-07,,,,,Hair Services,9.57,GDP,9.57,GDP,,,,,,,
4447,,2020-11-07,,,,,Store,13.42,GDP,13.42,GDP,,,,,,,
4448,,2020-11-07,,,,,Store,7.38,GDP,7.38,GDP,,,,,,,
4449,,2020-11-07,,,,,Hair Services,9.45,GDP,9.45,GDP,,,,,,,
4450,,2020-11-07,,,,,Hair Services,8.07,GDP,8.07,GDP,,,,,,,
4451,,2020-11-07,,,,,Hair Services,11.16,GDP,11.16,GDP,,,,,,,
4452,,2020-11-07,,,,,Hair Services,10.22,GDP,10.22,GDP,,,,,,,
4453,,2020-11-08,,,,,Tips,7.26,GDP,7.26,GDP,,,,,,,
4454,,2020-11-08,,,,,Tips,10.76,GDP,10.76,GDP,,,,,,,
4455,,2020-11-08,,,,,Hair Services,7.27,GDP,7.27,GDP,,,,,,,
4456,,2020-11-08,,,,,Rent and Utilities,-229.33,GDP,-229.33,GDP,,,,,,,
4457,,2020-11-08,,,,,Hair Services,14.0,GDP,14.0,GDP,,,,,,,
4458,,2020-11-08,,,,,Hair Services,8.92,GDP,8.92,GDP,,,,,,,
4459,,2020-11-08,,,,,Hair Services,6.95,GDP,6.95,GDP,,,,,,,
4460,,2020-11-08,,,,,Hair Services,8.95,GDP,8.95,GDP,,,,,,,
4461,,2020-11-08,,,,,Hair Services,13.33,GDP,13.33,GDP,,,,,,,
4462,,2020-11-08,,,,,Hair Services,7.42,GDP,7.42,GDP,,,,,,,
4463,,2020-11-08,,,,,Hair Services,7.44,GDP,7.44,GDP,,,,,,,
4464,,2020-11-09,,,,,Hair Services,13.78,GDP,13.78,GDP,,,,,,,
4465,,2020-11-09,,,,,Hair Services,6.76,GDP,6.76,GDP,,,,,,,
4466,,2020-11-09,,,,,Hair Services,12.59,GDP,12.59,GDP,,,,,,,
4467,,2020-11-09,,,,,Hair Services,12.4,GDP,12.4,GDP,,,,,,,
4468,,2020-11-09,,,,,Inventory,-225.34,GDP,-225.34,GDP,,,,,,,
4469,,2020-11-09,,,,,Hair Services,15.53,GDP,15.53,GDP,,,,,,,
4470,,2020-11-09,,,,,Store,8.56,GDP,8.56,GDP,,,,,,,
4471,,2020-11-09,,,,,Store,8.12,GDP,8.12,GDP,,,,,,,
4472,,2020-11-09,,,,,Hair Services,9.31,GDP,9.31,GDP,,,,,,,
4473,,2020-11-09,,,,,Hair Services,7.86,GDP,7.86,GDP,,,,,,,
4474,,2020-11-09,,,,,Tips,10.1,GDP,10.1,GDP,,,,,,,
4475,,2020-11-09,,,,,Store,11.98,GDP,11.98,GDP,,,,,,,
4476,,2020-11-09,,,,,Hair Services,10.07,GDP,10.07,GDP,,,,,,,
4477,,2020-11-09,,,,,Hair Services,9.78,GDP,9.78,GDP,,,,,,,
4478,,2020-11-09,,,,,Tips,8.04,GDP,8.04,GDP,,,,,,,
4479,,2020-11-09,,,,,Hair Services,9.05,GDP,9.05,GDP,,,,,,,
4480,,2020-11-09,,,,,Labor & Benefits Cost,-241.86,GDP,-241.86,GDP,,,,,,,
4481,,2020-11-09,,,,,Hair Services,8.34,GDP,8.34,GDP,,,,,,,
4482,,2020-11-10,,,,,Hair Services,11.05,GDP,11.05,GDP,,,,,,,
4483,,2020-11-10,,,,,Tips,15.46,GDP,15.46,GDP,,,,,,,
4484,,2020-11-10,,,,,Hair Services,6.71,GDP,6.71,GDP,,,,,,,
4485,,2020-11-10,,,,,Store,9.42,GDP,9.42,GDP,,,,,,,
4486,,2020-11-10,,,,,Hair Services,6.45,GDP,6.45,GDP,,,,,,,
4487,,2020-11-10,,,,,Hair Services,14.34,GDP,14.34,GDP,,,,,,,
4488,,2020-11-10,,,,,Hair Services,7.88,GDP,7.88,GDP,,,,,,,
4489,,2020-11-10,,,,,Hair Services,12.16,GDP,12.16,GDP,,,,,,,
4490,,2020-11-10,,,,,Hair Services,9.67,GDP,9.67,GDP,,,,,,,
4491,,2020-11-10,,,,,Hair Services,7.29,GDP,7.29,GDP,,,,,,,
4492,,2020-11-10,,,,,Labor & Benefits Cost,-246.82,GDP,-246.82,GDP,,,,,,,
4493,,2020-11-11,,,,,Hair Services,5.55,GDP,5.55,GDP,,,,,,,
4494,,2020-11-11,,,,,Hair Services,7.11,GDP,7.11,GDP,,,,,,,
4495,,2020-11-11,,,,,Hair Services,8.24,GDP,8.24,GDP,,,,,,,
4496,,2020-11-11,,,,,Store,14.16,GDP,14.16,GDP,,,,,,,
4497,,2020-11-11,,,,,Hair Services,11.36,GDP,11.36,GDP,,,,,,,
4498,,2020-11-11,,,,,Hair Services,7.2,GDP,7.2,GDP,,,,,,,
4499,,2020-11-11,,,,,Hair Services,7.07,GDP,7.07,GDP,,,,,,,
4500,,2020-11-11,,,,,Hair Services,12.75,GDP,12.75,GDP,,,,,,,
4501,,2020-11-11,,,,,Hair Services,11.38,GDP,11.38,GDP,,,,,,,
4502,,2020-11-11,,,,,Store,13.87,GDP,13.87,GDP,,,,,,,
4503,,2020-11-11,,,,,Hair Services,7.97,GDP,7.97,GDP,,,,,,,
4504,,2020-11-11,,,,,Inventory,-235.61,GDP,-235.61,GDP,,,,,,,
4505,,2020-11-11,,,,,Store,15.89,GDP,15.89,GDP,,,,,,,
4506,,2020-11-11,,,,,Hair Services,14.33,GDP,14.33,GDP,,,,,,,
4507,,2020-11-11,,,,,Hair Services,6.19,GDP,6.19,GDP,,,,,,,
4508,,2020-11-11,,,,,Hair Services,11.99,GDP,11.99,GDP,,,,,,,
4509,,2020-11-11,,,,,Store,6.36,GDP,6.36,GDP,,,,,,,
4510,,2020-11-12,,,,,Hair Services,8.8,GDP,8.8,GDP,,,,,,,
4511,,2020-11-12,,,,,Hair Services,16.36,GDP,16.36,GDP,,,,,,,
4512,,2020-11-12,,,,,Hair Services,12.27,GDP,12.27,GDP,,,,,,,
4513,,2020-11-12,,,,,Hair Services,6.99,GDP,6.99,GDP,,,,,,,
4514,,2020-11-12,,,,,Tips,11.49,GDP,11.49,GDP,,,,,,,
4515,,2020-11-12,,,,,Hair Services,10.44,GDP,10.44,GDP,,,,,,,
4516,,2020-11-12,,,,,Inventory,-232.89,GDP,-232.89,GDP,,,,,,,
4517,,2020-11-12,,,,,Hair Services,7.8,GDP,7.8,GDP,,,,,,,
4518,,2020-11-12,,,,,Hair Services,12.53,GDP,12.53,GDP,,,,,,,
4519,,2020-11-12,,,,,Hair Services,7.87,GDP,7.87,GDP,,,,,,,
4520,,2020-11-12,,,,,Hair Services,15.93,GDP,15.93,GDP,,,,,,,
4521,,2020-11-12,,,,,Hair Services,9.36,GDP,9.36,GDP,,,,,,,
4522,,2020-11-12,,,,,Hair Services,16.22,GDP,16.22,GDP,,,,,,,
4523,,2020-11-12,,,,,Hair Services,15.85,GDP,15.85,GDP,,,,,,,
4524,,2020-11-12,,,,,Hair Services,12.74,GDP,12.74,GDP,,,,,,,
4525,,2020-11-13,,,,,Hair Services,9.11,GDP,9.11,GDP,,,,,,,
4526,,2020-11-13,,,,,Hair Services,7.26,GDP,7.26,GDP,,,,,,,
4527,,2020-11-13,,,,,Hair Services,13.3,GDP,13.3,GDP,,,,,,,
4528,,2020-11-13,,,,,Marketing,-198.01,GDP,-198.01,GDP,,,,,,,
4529,,2020-11-13,,,,,Hair Services,13.53,GDP,13.53,GDP,,,,,,,
4530,,2020-11-13,,,,,Hair Services,7.43,GDP,7.43,GDP,,,,,,,
4531,,2020-11-13,,,,,Hair Services,15.39,GDP,15.39,GDP,,,,,,,
4532,,2020-11-13,,,,,Store,13.02,GDP,13.02,GDP,,,,,,,
4533,,2020-11-13,,,,,Tips,8.01,GDP,8.01,GDP,,,,,,,
4534,,2020-11-13,,,,,Hair Services,10.07,GDP,10.07,GDP,,,,,,,
4535,,2020-11-13,,,,,Store,11.4,GDP,11.4,GDP,,,,,,,
4536,,2020-11-13,,,,,Hair Services,6.5,GDP,6.5,GDP,,,,,,,
4537,,2020-11-13,,,,,Hair Services,16.04,GDP,16.04,GDP,,,,,,,
